time_yday,temp_200m
28.583420576871912,18.344523009955854
28.58350159539043,18.370942925594825
28.583571039834876,18.374923773919043
28.58364048427932,18.38616628322765
28.583709928723763,18.412865243512208
28.630550206501542,18.419219499607685
28.630608076871916,18.413918137078742
28.630665947242285,18.39791091140644
28.744068725020064,18.482433402789685
28.744126595390433,18.489947689258997
28.744184465760803,18.506685776905556
28.744242336131176,18.526332583626854
28.791869650945987,18.63347049403694
28.79192752131636,18.55506939198595
28.791973817612657,18.51272557929543
28.907853447242285,18.234177056756263
28.90794603983488,18.26865971239287
28.90800391020525,18.2923816938654
28.957448354649692,18.37021750012642
28.95750622502006,18.356391293011963
28.95755252131636,18.34139289062045
28.95761039168673,18.338903355893766
29.076001595390434,18.272998387393475
29.076059465760803,18.322728519661183
29.076117336131173,18.34029649226904
29.124508539834874,18.35197010230855
29.124566410205247,18.33808259310584
29.12463585464969,18.322719869739103
29.24142983613117,18.56022310403408
29.241522428723766,18.637918417828846
29.241580299094135,18.661191770953568
29.2904807620571,18.590145724994116
29.290538632427474,18.560308295374508
29.290596502797843,18.5271677659127
29.40321224353858,18.460403301253724
29.403270113908953,18.558061836616478
29.403327984279322,18.63858221316173
29.494473817612658,18.266363202660287
29.494543262057096,18.236764897594885
29.494589558353393,18.21603907619722
29.49465900279784,18.197223976020997
29.612621965760802,18.274501292146308
29.612679836131175,18.280352047372666
29.612737706501544,18.299200793960832
29.659844187983026,17.76894986850843
29.6599020583534,17.7394422809543
29.65997150279784,17.665660696726025
29.66001779909414,17.62287617237555
29.776452984279324,17.794912845498096
29.77652242872377,17.81227490302962
29.776568725020066,17.873029429930895
29.825075669464503,18.06556114305402
29.825168262057097,17.97892780746344
29.825226132427467,17.943348165819692
29.938327984279322,17.458905517369413
29.93838585464969,17.498208415235794
29.93844372502006,17.624343289252838
29.938501595390434,17.70926715210197
29.98809650279784,18.272767847427357
29.98815437316821,18.256056519182508
29.98821224353858,18.23719010380255
29.98827011390895,18.197384394419274
30.10483261390895,17.91340992036545
30.104890484279323,18.00394246770498
30.104959928723765,18.041281892226614
30.10501779909414,18.068091858234517
30.1542307620571,18.554432715438367
30.15428863242747,18.493769733881123
30.154346502797843,18.427775005251135
30.154404373168212,18.399357532842217
30.270515484279322,18.699847850142206
30.27057335464969,18.74744604061855
30.270642799094137,18.77892948660316
30.270689095390434,18.809084905299702
30.320781687983022,18.869530562657648
30.320839558353395,18.86309189649116
30.320897428723764,18.854721120066475
30.437853447242283,18.071601980916522
30.437911317612656,18.092801964047602
30.437969187983025,18.1260878096751
30.438027058353395,18.128411702675294
30.487228447242284,18.11288245453736
30.487286317612654,18.07637350630245
30.487344187983023,18.041841390928234
30.487402058353396,18.017468815550846
30.601568725020066,17.521356476692493
30.601626595390435,17.598118559688388
30.601684465760805,17.643768933129035
30.651464558353396,17.53291270540428
30.65152242872377,17.493398203357213
30.65158029909414,17.440538628628598
30.768756225020066,18.162463940960976
30.768814095390436,18.203217612864144
30.768871965760802,18.21607912202539
30.81815437316821,18.788762092230968
30.818212243538582,18.758067432027982
30.818281687983024,18.730206295964862
30.93596687316821,17.934723631126097
30.936024743538578,18.014722298094895
30.936082613908948,18.095006566664125
30.985064095390435,17.897738349988106
30.985121965760804,17.86899495829935
30.985179836131174,17.85010221439925
31.101823354649692,18.30449573901409
31.101881225020065,18.311551840851525
31.101939095390435,18.33720417042316
31.151985391686733,18.28173015419835
31.152043262057102,18.244858126827854
31.15210113242747,18.237047486665904
31.15215900279784,18.19252193785317
31.270272428723768,18.303313138769127
31.270330299094137,18.33460776841921
31.270388169464507,18.36641874412408
31.27044603983488,18.380790403334707
31.320341873168207,18.602532846878095
31.32039974353858,18.586824944390784
31.32045761390895,18.550354120463496
31.437749280575616,18.219180600678346
31.43780715094599,18.261231940702395
31.43786502131636,18.42894708406824
31.48872150279784,18.84556960096116
31.48877937316821,18.814663009372712
31.48883724353858,18.77850267285414
31.488895113908953,18.747274182580053
31.60558492872377,17.73846080691714
31.605642799094138,17.745140918274124
31.605700669464508,17.751762595624474
31.605758539834877,17.762304706885978
31.65595529909414,17.41811257036101
31.656024743538584,17.415087067462807
31.65607103983488,17.40776902983871
31.768015484279324,17.31530408931675
31.768073354649694,17.336220647018536
31.768131225020063,17.34875373954898
31.816719187983026,17.567637226670595
31.816788632427468,17.526918639138273
31.816834928723765,17.46893846992423
31.934797891686728,18.07298747977245
31.934855762057104,18.096586338030583
31.934913632427474,18.107963324454317
31.981846502797843,18.176761259519807
31.981904373168213,18.12433696675892
31.981962243538582,18.0988746060471
32.09886039168673,17.91631887106858
32.0989182620571,18.039473290001332
32.09897613242747,18.080104309914216
32.1488719657608,17.623675227045275
32.14892983613117,17.606783264176702
32.14898770650154,17.60908445912338
32.26096687316821,17.609608097632332
32.26102474353858,17.61807358182731
32.26108261390895,17.67860313703591
32.261140484279316,17.70098206627048
32.30962428057562,17.816801935823136
32.30968215094599,17.79385768544368
32.30974002131636,17.73406428770351
32.42600159539043,18.209662627571863
32.4260594657608,18.249217230638525
32.426152058353395,18.2813675001042
32.47661502131636,18.634340151579817
32.47667289168673,18.571285563969067
32.4767307620571,18.488056628602358
32.47678863242747,18.410755290507023
32.59277242872376,18.028189040571895
32.59284187316821,18.12819061035501
32.64142983613117,17.84555800557377
32.641487706501536,17.811710313377628
32.641545576871906,17.766916694284575
32.64160344724228,17.7391684564203
32.75764511390895,17.70193303586075
32.75770298427932,17.765411062637522
32.75776085464969,17.78174665339813
32.80644141020525,18.58960656284706
32.80649928057562,18.553402526807787
32.80655715094599,18.535604137145455
32.80661502131636,18.49429945805028
32.923698354649694,18.768473027605964
32.923756225020064,18.779650605185743
32.92381409539043,18.872085436651286
32.9238719657608,18.87681238795409
32.97367520650155,19.08247318888024
32.973733076871916,19.021810146575096
32.973790947242286,18.980564772753073
33.08762196576081,18.3909741943202
33.08767983613118,18.391186867643693
33.08773770650155,18.392572911329168
33.08779557687192,18.39196151201601
33.13792289168672,17.6765374953029
33.1379807620571,17.676676293134342
33.13803863242747,17.67090275265751
33.255538632427466,17.128786426129036
33.25559650279784,17.212152055749705
33.25566594724228,17.293780749150695
33.255712243538575,17.385531543811005
33.30426548427932,18.430037143925336
33.30432335464969,18.34455738542003
33.30439279909414,18.219910487721158
33.418524743538576,18.965515992134634
33.41858261390895,19.027558281452386
33.418652058353395,19.040657179886633
33.4679344657608,19.239762813999857
33.467992336131175,19.12627025993668
33.46806178057562,19.048584481331673
33.468108076871914,19.010013802628503
33.58667289168673,18.168616548189497
33.5867307620571,18.186059425284355
33.58678863242747,18.184266044100458
33.58684650279785,18.186354576374857
33.63661502131636,17.558960787254865
33.63667289168673,17.55791075881469
33.636719187983026,17.55365160718864
33.63678863242747,17.468379117884922
33.75284187316821,17.106824321471766
33.75294603983488,17.1215795697543
33.75300391020525,17.135939474239283
33.802668262057104,17.587805336983976
33.802737706501546,17.486207307951958
33.80283029909414,17.431027703311926
33.918096502797844,18.427207000509654
33.91815437316821,18.44453396825221
33.918212243538576,18.523693322174505
33.96906872502006,18.515461850767313
33.969126595390435,18.487398390153107
33.969184465760804,18.47573488580927
34.0857932620571,18.79556554782035
34.08588585464969,18.83298166657216
34.13498307687191,18.521411046580987
34.13504094724228,18.498643472688276
34.13509881761266,18.47135745672555
34.13515668798303,18.412395594347178
34.250110391686725,18.25174602327349
34.2501682620571,18.29556881643315
34.250237706501544,18.33411063798009
34.25028400279784,18.34178380505244
34.301209928723765,18.231024117761315
34.301267799094134,18.17722788465529
34.30132566946451,18.152349192808977
34.30138353983488,18.108010899924956
34.418779373168206,17.919263120190248
34.41884881761265,17.95359207414824
34.41894141020524,17.982835744029387
34.46789974353858,18.366338956409173
34.46795761390895,18.350999138618956
34.46801548427932,18.318285597287982
34.58375622502006,18.674261187418917
34.58381409539044,18.681150898976842
34.58387196576081,18.68666727354934
34.63214742872376,18.640888980277236
34.63220529909413,18.62637972173844
34.6322631694645,18.56038080476994
34.63232103983488,18.501314123216783
34.74601316946451,17.96145681903901
34.74607103983488,18.01101023124772
34.74612891020525,18.186743009947655
34.74618678057562,18.224869132535378
34.795665947242284,17.886676419852936
34.795723817612654,17.759295665628738
34.79578168798302,17.700802329687548
34.91066594724228,17.895756930869144
34.910712243538576,17.92157378341942
34.910770113908946,17.94836476670528
34.910827984279315,18.0189079449895
34.95852474353858,18.493199041841095
34.95858261390895,18.43820378082065
34.95864048427932,18.421744391536862
34.95869835464969,18.411865059885596
35.07587428057562,18.284796594782254
35.07593215094599,18.29668894472707
35.07599002131636,18.349345781028905
35.12527242872377,18.75530932252821
35.12533029909414,18.72548153200902
35.12538816946451,18.677825695266083
35.240295576871915,18.115525693982782
35.24036502131636,18.169759826280266
35.240411317612654,18.235887225911654
35.28381409539043,18.12858365305595
35.2838719657608,18.09273207019013
35.28392983613117,18.05677901580683
35.28398770650154,18.017210393199566
35.40059650279784,18.326661088576138
35.40065437316821,18.342308769421923
35.40071224353858,18.36623108312502
35.44980946576081,17.972035691219002
35.44986733613118,17.951679261217926
35.44992520650155,17.934384056424634
35.449983076871916,17.912653590436573
35.56581641020525,18.074536434456082
35.56587428057562,18.112540787863207
35.56593215094599,18.143476463491435
35.56599002131636,18.166136990211285
35.61494835464969,18.566456575668063
35.61500622502006,18.535881284803285
35.61506409539044,18.521161592967413
35.61512196576081,18.500118690973906
35.73498307687191,18.203734496430076
35.73504094724228,18.220701132928863
35.73509881761266,18.243335821095798
35.784311780575614,18.015516084074978
35.78435807687191,18.004901481245493
35.78442752131635,17.97503949581458
35.78447381761265,17.934465556199527
35.90159187316821,18.066404758812975
35.90164974353858,18.077827059086253
35.90170761390895,18.09867583441111
35.90176548427932,18.18933971768913
35.95190437316821,18.465813395631272
35.95197381761266,18.433786740254206
35.95203168798303,18.406508787016325
35.9520895583534,18.363687350431878
36.06851316946451,18.48155101337039
36.06857103983488,18.528050546683723
36.06862891020525,18.551151566263574
36.11721687316821,18.538351542126655
36.11727474353858,18.51161902362075
36.11733261390895,18.451094460515723
36.11739048427932,18.421750753523327
36.23420761390895,17.68740467472519
36.23426548427932,17.71103759813013
36.23432335464969,17.736830894452023
36.28478631761265,17.998757896083408
36.2848557620571,17.981224395169438
36.28491363242747,17.954891339169645
36.28497150279784,17.902363930428262
36.39754094724228,17.949998379529518
36.39759881761265,17.991595887665547
36.39765668798302,18.01502918040209
36.39771455835339,18.036340404991876
36.44530715094599,17.708303888086085
36.44536502131636,17.68675482790161
36.44542289168673,17.673703089243947
36.4454807620571,17.66466732979159
36.565527058353396,17.850147636848305
36.565584928723766,17.878282116102557
36.565642799094135,17.888169266850888
36.565700669464505,17.91026804565031
36.61722844724228,18.156168629789967
36.61728631761265,18.0804563920128
36.61734418798302,18.049940701307566
36.6174020583534,18.03726042210188
36.73377937316821,18.117229782007282
36.73383724353858,18.142401730010683
36.73389511390895,18.154404255778335
36.73395298427932,18.16246143119825
36.783513169464506,18.276976815032956
36.783571039834875,18.25361485751137
36.783628910205245,18.22101046753855
36.783686780575614,18.183780797896695
36.90229789168672,17.977616946178642
36.9023557620571,18.009509391664654
36.90241363242747,18.04241272356801
36.949543262057105,18.04936471864736
36.949601132427475,18.012623693312424
36.949659002797844,17.993776409913277
37.06772613242747,18.310832433822124
37.067784002797836,18.33485062980815
37.06784187316821,18.332101080846044
37.1157006694645,18.596715610056073
37.11575853983488,18.565369440659282
37.11581641020525,18.55238499156739
37.228698354649694,18.383863737093485
37.22879094724228,18.42323701115632
37.228883539834875,18.466359265217484
37.27718215094598,17.836710485463
37.27725159539043,17.803261807428232
37.27734418798302,17.78511388969399
37.39460113242747,17.923416004839552
37.39467057687192,17.94180589148645
37.394763169464504,18.00274551020187
37.44667289168673,18.046994803950767
37.44674233613117,18.018342208095753
37.44678863242747,17.98843820975707
37.44684650279784,17.9568021900656
37.56100159539044,18.35698533262218
37.561059465760806,18.400217550294695
37.561117336131176,18.419509828496405
37.61028400279784,18.324151045355705
37.61034187316821,18.300150676794168
37.61039974353858,18.279714950628378
37.610457613908956,18.26276256339126
37.61051548427932,18.256681291015354
37.72960113242747,17.830349846646772
37.729647428723766,17.84644448258903
37.72971687316821,17.858180969045808
37.77942752131636,17.89135443787319
37.779473817612654,17.868490850944678
37.779531687983024,17.86043777434281
37.77960113242747,17.84341342600329
37.89700853983488,17.909074384981437
37.89707798427932,17.96732928596221
37.9458395583534,17.87394752306703
37.945885854649696,17.852276292835487
37.945955299094145,17.828255244615
37.946013169464514,17.797264913435505
38.064196039834876,18.358021609886222
38.06428863242747,18.389232735230635
38.06434650279784,18.406198555191065
38.11247150279784,18.618833636845544
38.11254094724229,18.596561917234894
38.11263353983488,18.552086245889768
38.23163816946451,18.527203328980942
38.23169603983488,18.53976260241305
38.23175391020525,18.55438340139049
38.28015668798302,18.260628326987046
38.280226132427465,18.234055847963145
38.28031872502006,18.189085643466555
38.397355762057096,17.71542023559402
38.397413632427465,17.717337933052413
38.397471502797835,17.71454592517498
38.44514511390896,17.52568366298949
38.44520298427933,17.50747442392597
38.445260854649696,17.484578119984732
38.56277242872377,18.097284520070435
38.56283029909414,18.121044405462836
38.56288816946451,18.156708199021363
38.56294603983488,18.18908288283961
38.563003910205246,18.242916639574336
38.61065437316821,18.463238356028622
38.61071224353858,18.4505960260245
38.61077011390895,18.43764702316735
38.61082798427932,18.419875715413077
38.726765484279326,18.34466566113193
38.726823354649696,18.37618511030885
38.726881225020065,18.420107139188293
38.77624465094598,18.19182790366789
38.77629094724228,18.192524052433924
38.77636039168672,18.1931819904721
38.8954807620571,17.56678771724548
38.89555020650154,17.62374647168791
38.89559650279784,17.657213103475076
38.943617336131176,17.83338846319788
38.943686780575625,17.8212989812109
38.943733076871915,17.804811659003718
38.94379094724229,17.77108086539273
39.06085113242747,18.278387670277116
39.06090900279784,18.287449846531533
39.06096687316821,18.30203502286517
39.10908029909414,18.618570858147795
39.10914974353858,18.58701234198934
39.10920761390895,18.564914436588378
39.22501779909413,18.5324300080445
39.2250756694645,18.573113642546783
39.22513353983488,18.612740325083543
39.22520298427932,18.632801755028336
39.27277242872376,18.080106996761998
39.27281872502006,18.0727698714265
39.2728881694645,18.045069357994137
39.27294603983487,18.002432407815064
39.39037659539043,17.38090873026603
39.3904344657608,17.40311544396863
39.39049233613117,17.423290443449034
39.390550206501544,17.47895798049455
39.44081641020525,17.457170296158694
39.44092057687192,17.365405923022013
39.44097844724229,17.32900189585231
39.55809650279784,17.29392404879964
39.55815437316821,17.37177414533881
39.55821224353858,17.433343555380837
39.558270113908954,17.505376467286354
39.60763353983488,18.52854890919122
39.60769141020525,18.51244683648177
39.60774928057562,18.487614708550712
39.607807150945995,18.43886891836074
39.73028400279784,18.022833511659236
39.730341873168214,18.039231106690007
39.730399743538584,18.076688052878126
39.73045761390895,18.16522192501428
39.78078168798302,18.15306109244985
39.780851132427465,18.087756935016667
39.78089742872376,18.046510317146026
39.899439095390434,17.574224693538785
39.899496965760804,17.58868747524728
39.89955483613117,17.61666328442197
39.89961270650154,17.62914527800306
39.947957613908954,17.81719201269227
39.948015484279324,17.758565526467596
39.948073354649694,17.72605684813356
40.0649020583534,18.466580654204353
40.06495992872377,18.4908733040242
40.06501779909414,18.510915652362122
40.11389511390895,18.987606087974108
40.11395298427932,18.959547897461494
40.11401085464969,18.90886518957681
40.231534002797844,18.55911436381606
40.23159187316821,18.559111822292888
40.23164974353858,18.570454532542232
40.23170761390895,18.6079703387578
40.28037659539043,18.545739188551167
40.2804344657608,18.48571741131438
40.280492336131175,18.45826698316839
40.280550206501545,18.450979562371767
40.280608076871914,18.44647743976604
40.39822381761265,17.555995769084458
40.39828168798302,17.603301643191458
40.39833955835339,17.66281286009814
40.446765484279325,17.88192971889656
40.44681178057562,17.86950484168918
40.446881225020064,17.704617977721693
40.44692752131636,17.702671843045117
40.560480762057104,17.995943192765086
40.56053863242747,18.11194990579274
40.56059650279784,18.128018726672313
40.60751779909413,17.951246491215052
40.60757566946451,17.923242070430497
40.60763353983488,17.89917304015349
40.60769141020525,17.861709404047698
40.72310807687192,18.58786324956362
40.723165947242286,18.62244455524516
40.723223817612656,18.635362834567246
40.723281687983025,18.637429538642134
40.773443725020066,18.64872395060341
40.773501595390435,18.606737245124705
40.773559465760805,18.57128104302516
40.773617336131174,18.532598657471127
40.89411502131635,17.990957356488735
40.89417289168672,18.01104217911144
40.8942307620571,18.04660921038441
40.89428863242747,18.128095356441413
40.94324696576081,18.30881837299046
40.94331641020525,18.304500633604505
40.94337428057562,18.29824769063928
40.943432150945995,18.27189329109116
41.061881225020066,18.112694957740125
41.061939095390436,18.121501121335754
41.061996965760805,18.17178657419629
41.062054836131175,18.231209517170353
41.110619650945985,18.30336244926239
41.110677521316354,18.294533406961527
41.110746965760804,18.278478251467057
41.236013169464506,18.681336955503507
41.236071039834876,18.7145904670831
41.236128910205245,18.73654195576017
41.28500622502006,18.227483889376987
41.28506409539043,18.20859920966997
41.2851219657608,18.18519092260283
41.28517983613117,18.167068614637497
41.40254094724228,17.950707257631013
41.40259881761265,17.950271414499927
41.40265668798302,17.952250410748153
41.402714558353395,17.969808534809857
41.45102474353858,17.924156861780173
41.45108261390895,17.91990651682335
41.45114048427932,17.9095938875505
41.45119835464969,17.87003945715278
41.56919603983488,17.964583395474826
41.56925391020525,18.03083292459683
41.56931178057562,18.05524839790974
41.56936965094599,18.07721546114922
41.61879094724229,18.39953175823795
41.61884881761265,18.348536418843338
41.61890668798302,18.333073101046022
41.73530715094599,18.448952077493196
41.73536502131636,18.4582125834369
41.73542289168673,18.46672026684486
41.7354807620571,18.471511061614798
41.784496965760795,18.489804959844054
41.784566410205244,18.48940423370721
41.78465900279784,18.48806991095213
41.78471687316821,18.48414814567831
41.902459928723765,18.08963158690491
41.902506225020055,18.11364676863013
41.902575669464504,18.129027273596183
41.90263353983487,18.130884957186623
41.95156872502007,17.935093236146734
41.95162659539044,17.888463188070574
41.951684465760806,17.844685968131795
41.951742336131176,17.83753722843175
42.07073539168673,18.108623070578112
42.0707932620571,18.134373964950736
42.07085113242747,18.15729986276765
42.120642799094135,18.232750464736373
42.120700669464505,18.218306831152063
42.120758539834874,18.201660736396033
42.120816410205244,18.196389203072286
42.2386057620571,18.855875530058295
42.23866363242747,18.882098188003937
42.238721502797844,18.909694837066166
42.238779373168214,18.927670626565458
42.287286317612654,18.818636485121612
42.287344187983024,18.765196223360284
42.28740205835339,18.715838545094204
42.40493678057562,17.711860830541195
42.40499465094599,17.730368653976736
42.40505252131636,17.754501908821823
42.45416131761266,17.683729545715305
42.45421918798303,17.65030143171448
42.4542770583534,17.62288591962195
42.454334928723775,17.60308718002883
42.57443909539044,18.062083732320406
